text,label,model
"സോളാർ പാനലുകളുടെ ഉത്പാദനത്തിനായി 10,000 കോടി രൂപയുടെ പുതിയ ഫണ്ട് സർക്കാർ സമർപ്പിച്ചു. 2030-ഓടെ 500 GW പുനരുപയോഗ ഊർജ്ജ ലക്ഷ്യം നേടാൻ.",2,sarvam
ആഗോള ബാഡ്മിന്റൺ ചാമ്പ്യൻഷിപ്പിൽ ഇന്ത്യൻ താരം സൈന നെഹ്വാ രണ്ടാം സ്ഥാനം നേടി. ഫൈനലിൽ ചൈനീസ് താരത്തിനോട് ഹാരി.,1,sarvam
ബെംഗളൂരുവിൽ നടന്ന രാജ്യാന്തര മാരത്തണിൽ ഇന്ത്യൻ ദീർഘദൂര ഓട്ടക്കാരൻ ജി. സുരജ് ചാമ്പ്യൻഷിപ്പ് നേടി. 2 മണിക്കൂറിനുള്ളിൽ 42 കിലോമീറ്റർ പൂർത്തിയാക്കി.,1,sarvam
'ഒത്തിരി' എന്ന മലയാളം സിനിമ ബോക്സ് ഓഫീസിൽ പ്രശസ്തി നേടിയിട്ടുണ്ട്. കേരളത്തിൽ നിന്നുള്ള പ്രേക്ഷകർ നിരന്തരം പ്രശംസിക്കുന്നു. നായികയുടെ അഭിനയം ശ്രദ്ധേയമാണ്.,0,sarvam
ഐപിഎലിന്റെ ഫൈനൽ മത്സരം ഇവിടെ നടക്കും. രണ്ട് ടീമുകൾ തമ്മിലുള്ള ഈ മത്സരം ആവേശകരമായിരിക്കും. ഫൈനലിൽ വിജയിക്കുന്ന ടീമിന് പുരസ്കാരം ലഭിക്കും.,0,sarvam
'കാണാമാസം' എന്ന പുതിയ മലയാളം വെബ് സീരീസ് ഒറ്റോട്ടി പ്ലാറ്റ്ഫോമിൽ റിലീസ് ചെയ്തു. കഥാപാത്രങ്ങളുടെ ജീവിതത്തിലെ വിവിധ സാഹചര്യങ്ങളാണ് സീരീസ് പരിശോധിക്കുന്നത്.,0,sarvam
'ബാർബി' എന്ന ആഗോള ഹിറ്റ് സിനിമ ഇപ്പോൾ മലയാളം ഡബ്ബിംഗിൽ റിലീസ് ചെയ്തു. കുട്ടികൾക്കിടയിൽ സിനിമ വലിയ പ്രശസ്തിയാണ് നേടിയിട്ടുള്ളത്.,0,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചീഫ് സെലക്ടർ മാറ്റം** ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ ചീഫ് സെലക്ടറായി റഞ്ചി ശർമ്മയെ നിയമിച്ചിരിക്കുന്നു. സെലക്ഷൻ കമ്മിറ്റി തലത്തിൽ നടന്ന മാറ്റത്തിനൊപ്പമാണ് ഈ തീരുമാനം. 2. **ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി** പാരാലിമ്പിക്സിൽ മലയാളത്തിലെ ആദ്യ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി സീതാ ദേവി. അവരുടെ പ്രതിഭയ്ക്ക് രാജ്യമെമ്പാടുമുള്ള പ്രശംസ നേടിക്കൊണ്ടിരിക്കുന്നു. 3. **സ്ഥലീയ ഫുട്ബോൾ ടൂർണമെന്റിൽ വൻ വിജയം** കോഴിക്കോട് നടന്ന യുവജന ഫുട്ബോൾ ടൂർണമെന്റിൽ ലക്ഷ്യക്കണ്ണാടി ടീം ചാമ്പ്യനായി. ഫൈനലിൽ എതിരാളികളെ തോൽപ്പിച്ചുകൊണ്ട് അവർ ഈ നേട്ടം കൈവരിച്ചു. 4. **മലയാളം കായികരംഗത്തെ പുതിയ പദ്ധതികൾ** കായിക മേഖലയിൽ മെച്ചപ്പെടുത്തലിനായി സർക്കാർ പുതിയ പദ്ധതികൾ അവതരിപ്പിച്ചിരിക്കുന്നു. യുവാക്കളുടെ പ്രതിഭ കണ്ടെത്തുന്നതിനായുള്ള പരിശീലന ക്ഷേത്രങ്ങൾ സ്ഥാപിക്കാനാണ് ലക്ഷ്യം. 5. **അന്താരാഷ്ട്ര കുപ്പായ കളിയിൽ ഇന്ത്യയുടെ വിജയം** ക്രിക്കറ്റ് ലോകകപ്പ് പരിശീലനത്തിനായി ഓസ്ട്രേലിയൻ ടീമിനെതിരെ ഇന്ത്യ വിജയിച്ചു. മികച്ച പ്രകടനം കാഴ്ചവച്ച് ഇന്ത്യൻ ടീം പിന്നെലെ പടിഞ്ഞാറൻ ഇന്ത്യൻ ടീമിനെ തോൽപ്പിക്കുകയും ചെയ്തു.,1,sarvam
"സൈബർ ആക്രമണങ്ങളുടെ എണ്ണം വർദ്ധിച്ചുവരികയാണ്. ഫിഷിംഗ്, റാൻസംവെയർ തുടങ്ങിയ പോലുള്ള പുതിയ ഭീഷണികളെതിരെ ഉപയോക്താക്കൾ ജാഗരൂകരായിരിക്കണം.",3,sarvam
ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ് എന്ന സാങ്കേതികവിദ്യ ലോകത്തെ മാറ്റിമറിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു. ഇത് സങ്കീർണ്ണമായ പ്രശ്നങ്ങൾ വളരെ വേഗത്തിൽ പരിഹരിക്കാൻ സഹായിക്കും.,3,sarvam
ആഗോള ബോക്സ് ഓഫീസിൽ വൻ വിജയമായ ഒരു ഹോളിവുഡ് സിനിമയുടെ പ്രകടനം ശ്രദ്ധേയമാണ്. സിനിമയുടെ കഥയും പ്രകടനങ്ങളും പ്രേക്ഷകരെ ആകർഷിച്ചു.,0,sarvam
ദേശീയ പാരാലിമ്പിക് താരമായ മേരിയക്ക് കേന്ദ്ര സർക്കാരിന്റെ പുരസ്കാരം ലഭിച്ചു. അവരുടെ അസാധാരണമായ പ്രകടനത്തിന് ഈ പുരസ്കാരം സമ്മാനിച്ചു.,1,sarvam
ജോലിസ്ഥലങ്ങളിൽ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് (AI) വ്യാപകമായി ഉപയോഗിക്കുന്നത് ജോലി നഷ്ടത്തിനും പുതിയ അവസരങ്ങൾക്കും കാരണമാകുമെന്ന് വിദഗ്ദ്ധർ പറയുന്നു.,3,sarvam
സൈബർ സുരക്ഷാ വിദഗ്ദ്ധർ ശുപാർശ ചെയ്യുന്നത് ഓരോ രണ്ട് വർഷത്തിലും പാസ്വേഡ് മാറ്റുക എന്നാണ്. ഇത് ഹാക്കർമാരുടെ ആക്രമണങ്ങൾ ഒഴിവാക്കാൻ സഹായിക്കും.,3,sarvam
5G നെറ്റ്വർക്ക് വേഗതയിൽ വൻതോതിലുള്ള വർദ്ധനവ് ഉണ്ടാക്കിയിട്ടുണ്ട്. ഡാറ്റാ ട്രാൻസ്ഫർ വേഗത ഗണ്യമായി വർദ്ധിച്ചുകൊണ്ട് ഇത് ഡിജിറ്റൽ ലോകം മാറിമറിച്ചിരിക്കുന്നു.,3,sarvam
സൈബർ ആക്രമണങ്ങൾ കൂടുതലായതിനെ തുടർന്ന് സർക്കാർ കർശനമായ നടപടികൾ സ്വീകരിക്കാൻ തീരുമാനിച്ചു. ഡാറ്റാ സുരക്ഷാ നിയമങ്ങൾ കർശനമാക്കാൻ പദ്ധതിയിടുന്നു.,3,sarvam
മുംബൈയിലെ ഒരു സ്റ്റാർട്ടപ്പ് കമ്പനിക്ക് വിദേശ നിക്ഷേപകർ 10 കോടി രൂപ നിക്ഷേപിച്ചു. ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് ആധാരിതമായ സേവനങ്ങളാണ് കമ്പനി വാഗ്ദാനം ചെയ്യുന്നത്.,2,sarvam
കോവിഡ്-19-ന് ശേഷം ഇന്ത്യയിലെ സാമ്പത്തിക പുനരുജ്ജീവനത്തിൽ ഗ്ലോബൽ നിക്ഷേപകർ കൂടുതൽ താൽപ്പര്യപ്പെടുന്നതായി ലോകബാങ്ക് റിപ്പോർട്ട് പ്രകടിപ്പിച്ചു.,2,sarvam
സംഗീതജ്ഞൻ രവി ശാസ്ത്രിയുടെ അന്തിമവിശ്രംഭണം നടന്നു. 90 വയസ്സുള്ള അദ്ദേഹം സംഗീതജാലത്തിന് നൽകിയ സംഭാവനകൾ ഓർമ്മിപ്പിച്ചു. രാജ്യമെമ്പാടുമുള്ള ആരാധകർ അദ്ദേഹത്തിന്റെ ഓർമ്മയിൽ പങ്കുവെക്കുന്നു.,0,sarvam
വൈദ്യുതി ലഭ്യമല്ലാത്ത പ്രദേശങ്ങളിൽ സോളാർ പാനലുകളുടെ ഉപയോഗം വർദ്ധിച്ചു,3,sarvam
'ബാർബി' എന്ന ഹോളിവുഡ് ചിത്രം ആഗോളതലത്തിൽ വൻ വിജയമായിരിക്കുന്നു. ഈ ചിത്രത്തിന് 7 ഓസ്കാർ അവാർഡുകൾ ലഭിച്ചിട്ടുണ്ട്. ചിത്രത്തിന്റെ വിജയം ലോകമെമ്പാടുമുള്ള പ്രേക്ഷകരെ ആകർഷിച്ചു.,0,sarvam
1. **ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന് ചീഫ് സെലക്ടർ മാറ്റം** ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ ചീഫ് സെലക്ടറായി റഞ്ചി ശർമ്മയെ നിയമിച്ചിരിക്കുന്നു. സെലക്ഷൻ കമ്മിറ്റി തലത്തിൽ നടന്ന മാറ്റത്തിനൊപ്പമാണ് ഈ തീരുമാനം. 2. **ഒളിമ്പിക്സിൽ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി** പാരാലിമ്പിക്സിൽ മലയാളത്തിലെ ആദ്യ സ്വർണം നേടിയ നെയ്ത്തല്‍ക്കാരി സീതാ ദേവി. അവരുടെ പ്രതിഭയ്ക്ക് രാജ്യമെമ്പാടുമുള്ള പ്രശംസ നേടിക്കൊണ്ടിരിക്കുന്നു. 3. **സ്ഥലീയ ഫുട്ബോൾ ടൂർണമെന്റിൽ വൻ വിജയം** കോഴിക്കോട് നടന്ന യുവജന ഫുട്ബോൾ ടൂർണമെന്റിൽ ലക്ഷ്യക്കണ്ണാടി ടീം ചാമ്പ്യനായി. ഫൈനലിൽ എതിരാളികളെ തോൽപ്പിച്ചുകൊണ്ട് അവർ ആദ്യമായി പുരസ്കാരം നേടി. 4. **മലയാളം അത്‌ലറ്റിക് മാരത്തോണിൽ പുതിയ റെക്കോർഡ്** തിരുവനന്തപുരത്ത് നടന്ന മാരത്തോണിൽ പെട്ടെന്നുള്ള റെക്കോർഡ് സൃഷ്ടിച്ചു. ആദ്യമായി 2 മണിക്കൂറിനുള്ളിൽ 30 കിലോമീറ്റർ ഓട്ടം പൂർത്തിയാക്കിയത് യുവതി സുജാത്താണ്. 5. **വിദ്യാഭ്യാസത്തോടൊപ്പം കായികവും: പുതിയ നയം** സ്കൂളുകളിൽ കായിക പ്രവർത്തനങ്ങൾക്ക് പ്രാധാന്യം നൽകുന്നതിനായി സർക്കാർ പുതിയ നയം പുറത്തിറക്കി. വിദ്യാഭ്യാസവും കായികവും തമ്മിലുള്ള ബാലൻസ് ഉറപ്പാക്കാൻ ഇത് ലക്ഷ്യമിടുന്നു.,1,sarvam
ഇന്ദോ-പാകിസ്ഥാൻ മത്സരത്തിനായി ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പരിശീലനം ആരംഭിച്ചു. ടീം ക്യാമ്പിൽ ശ്രദ്ധാപൂർവ്വം പരിശീലിക്കുന്നത് കണ്ടു.,0,sarvam
ടോളിവുഡിലെ ഏറ്റവും പ്രതീക്ഷിതമായ സിനിമ 'പുല്ലി'യുടെ ട്രെയിലർ ഇന്ന് റിലീസ് ചെയ്തു. സിനിമയുടെ ഭീമൻ സീനുകൾ പ്രേക്ഷകരെ ആകർഷിച്ചിട്ടുണ്ട്.,0,sarvam
കേരളത്തിൽ 500 മെഗാവാട്ട് സോളാർ പവർ പദ്ധതി ആരംഭിച്ചു. പരിസ്ഥിതി സൗഹൃദ ഊർജ്ജത്തിന്റെ ആവശ്യവുമായി ബന്ധപ്പെട്ട് ഇത് ഒരു നാഴികക്കല്ലായി കണക്കാക്കപ്പെടുന്നു.,2,sarvam
ആഗോള സാമ്പത്തിക മാന്ദിയുടെ പ്രത്യാഘാതമായി ഇന്ത്യൻ എക്സ്പോർട്ട് മേഖലയിൽ ചില മാറ്റങ്ങൾ റിപ്പോർട്ട് ചെയ്യപ്പെട്ടു. പല രാജ്യങ്ങളുമായുള്ള വ്യാപാര ബന്ധങ്ങൾ താൽക്കാലികമായി തടസ്സപ്പെട്ടു.,2,sarvam
"ചെറുകിട, ഇടത്തരം വ്യവസായങ്ങൾക്ക് സഹായം നൽകാനായി സർക്കാർ പുതിയ ലോൺ സ്കീം ആരംഭിച്ചു. താഴ്ന്ന പലിശനിരക്കിൽ വായ്പ ലഭ്യമാകും.",2,sarvam
IT മേഖലയിലെ പ്രമുഖ കമ്പനിയായ ഇൻഫോസിസ് അതിന്റെ മൂന്നാം പാദ ലാഭം 15% വർദ്ധിപ്പിച്ചതായി പ്രഖ്യാപിച്ചു. ക്ലയന്റ് ഡിമാൻഡ് കൂടിയതാണ് ഇതിന് കാരണം.,2,sarvam
"കൊച്ചി, തിരുവനന്തപുരം, കൊഴിക്കോട് എന്നിവിടങ്ങളിലെ ഇൻഫ്രാസ്ട്രക്ചർ മെച്ചപ്പെടുത്തുന്നതിനായി കേന്ദ്ര സർക്കാർ 100 കോടി രൂപ അനുവദിച്ചു.",2,sarvam
ജോലിസ്ഥലങ്ങളിൽ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് (AI) വർദ്ധിച്ചുവരുന്നത് ജോലി നഷ്ടത്തിനും പുതിയ അവസരങ്ങൾക്കും കാരണമാകുമെന്ന് വിദഗ്ദ്ധർ പറയുന്നു.,3,sarvam
ഓൺലൈൻ സുരക്ഷ വർദ്ധിപ്പിക്കാൻ പാസ്വേഡ് മാനേജ്മെന്റ് ടൂളുകളുടെ പ്രാധാന്യം വർദ്ധിച്ചു. ഓരോ അക്കൗണ്ടിനും വ്യത്യസ്ത പാസ്വേഡ് ഉപയോഗിക്കാൻ ശുപാർശ ചെയ്യുന്നു.,3,sarvam
"5G നെറ്റ്വർക്ക് വ്യാപകമായി ലഭ്യമാകുന്നതോടെ ഇന്റർനെറ്റ് വേഗതയിൽ വൻതോതിലുള്ള മെച്ചപ്പെടുത്തൽ പ്രതീക്ഷിക്കുന്നു. ഇത് സ്മാർട്ട് സിറ്റികൾ, ക്ലൗഡ് കംപ്യൂട്ടിംഗ് എന്നിവയ്ക്ക് വഴിയൊരുക്കും.",3,sarvam
സൈബർ ക്രിമിനലുകൾ ഫിഷിംഗ് ആക്രമണങ്ങൾ വർദ്ധിപ്പിച്ചുവരുന്നതോടെ ഉപയോക്താക്കൾ സതर्कത പാലിക്കേണ്ടതുണ്ടെന്ന് സുരക്ഷാ വിദഗ്ദ്ധർ മുന്നറിയിപ്പ് നൽകുന്നു.,3,sarvam
സർക്കാർ സ്റ്റാർട്ടപ്പ് ഫണ്ടിന് 100 കോടി രൂപ കൂടി നീക്കിവെച്ചു. യുവ സംരംഭകരെ പ്രോത്സാഹിപ്പിക്കാനാണ് ഈ നടപടി.,2,sarvam
സെൻസെക്സും നിഫ്റ്റിയും ഉയർന്ന നിലയിൽ അവസാനിച്ചു. ആഗോള സാമ്പത്തിക സ്ഥിതി സकारാത്മകമായി സ്വാധീനിച്ചതാണ് ഇതിന് കാരണം.,2,sarvam
"ആഗോള സാമ്പത്തിക പ്രതിസന്ധി കാരണം സ്വർണ്ണ വില ഉയർന്നു. ഒരു ഗ്രാം സ്വർണ്ണം 6,000 രൂപയെ മറികടന്നു.",2,sarvam
സർക്കാർ പുതിയ ഉപഭോഗ നികുതി നയം നടപ്പാക്കി. ഇത് സാമ്പത്തിക വളർച്ചയെ ത്വരിതപ്പെടുത്തുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,2,sarvam
സാമ്പത്തിക പ്രതിസന്ധിയെത്തുടർന്ന് സർക്കാർ എംഎസ്എംഇകൾക്ക് 500 കോടി രൂപ സഹായം പ്രഖ്യാപിച്ചു. ജോലി സംരക്ഷണം ലക്ഷ്യമിട്ടുള്ള രീതിയാണ് ഈ നടപടി.,2,sarvam
ദേശീയ പാരാലിമ്പിക് താരമായ മേരിയക്ക് സംസ്ഥാന സർക്കാർ നൽകിയ പുരസ്കാരം. അവർ നടന്ന മത്സരത്തിൽ മികച്ച പ്രകടനം കാഴ്ചവച്ചു.,1,sarvam
മോഹൻലാലിന്‍ നായകനാകുന്ന 'തിരുനാളെ' എന്ന പുതിയ ചലച്ചിത്രത്തിന്റെ ടീസർ തിങ്കളാഴ്ച റിലീസ് ചെയ്തു.  ഫിലിമിന്റെ ടീസർ സോഷ്യൽ മീഡിയയിൽ വൈറലായി.  നവ്യ നായരും മലയാളം സിനിമാ പ്രേമികളും വലിയ പ്രതീക്ഷയോടെ കാത്തിരിക്കുന്നു.,0,sarvam
കേരള ടീം ദേശീയ കോളേജ് ഫുട്ബോൾ ചാമ്പ്യൻഷിപ്പിൽ വിജയിച്ചു.  ഫൈനൽ മത്സരത്തിൽ തമിഴ്നാട്ടിനെതിരെ ഗോൾ നേടി കേരളം ചാമ്പ്യനായി.  കളിയിൽ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു.,0,sarvam
പ്രശസ്ത ഗായിക അനുരാഗത്തിന്‍റെ പുതിയ സോളോ ആൽബം 'മനസ്സിലെ പാട്ടുകൾ' എന്ന പേരിൽ റിലീസ് ചെയ്തു.  ആൽബത്തിലെ പാട്ടുകൾ ഇതിനകം യൂട്യൂബിലും സ്പോട്ടിഫൈയിലും വലിയ പ്രചാരം നേടിയിട്ടുണ്ട്.,0,sarvam
ഇൻഫോസിസിന്റെ ക്വാർട്ടർലി ലാഭം 20% വർദ്ധിച്ചതായി പ്രഖ്യാപിച്ചു. ആഗോള മാന്ദ്യം ഉണ്ടായിട്ടും കമ്പനി മികച്ച പ്രകടനം നടത്തി.,2,sarvam
സ്വർണ്ണമലർപ്പനത്തിനുള്ള നികുതി നിരക്ക് 3% ആയി ഉയർത്തിയിട്ടുണ്ട്. ഇത് വലിയ വിലപേശി സാധനങ്ങളുടെ ചോദനം കുറയ്ക്കാൻ സർക്കാർ പദ്ധതിയിടുന്നു.,2,sarvam
"ഓണസീസണിൽ കോഴിക്കോട്, തിരുവനന്തപുരം തുടങ്ങിയ നഗരങ്ങളിൽ റിയൽ എസ്റ്റേറ്റ് വിൽപ്പനയിൽ ഭീമമായ വർദ്ധനവ് രേഖപ്പെടുത്തി.",2,sarvam
ഗ്രാമീണ പ്രദേശങ്ങൾ ഉൾപ്പെടെ കേരളത്തിൽ ഇ-കൊമേഴ്സ് വ്യാപാരം 30% വർദ്ധിച്ചിരിക്കുന്നു. ഡിജിറ്റൽ പേയ്മെന്റ് സൗകര്യങ്ങൾ ഇതിന് പ്രധാന കാരണമാണ്.,2,sarvam
പുതിയ സുരക്ഷാ പാച്ചുകൾ ഉൾപ്പെടുത്തിയ സ്മാർട്ട്ഫോൺ സോഫ്റ്റ്വെയർ അപ്ഡേറ്റ് പുറത്തിറക്കി. ഇത് ഡാറ്റാ ചോരണം തടയാൻ സഹായിക്കും.,3,sarvam
ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് ഉപയോഗിച്ച് രോഗങ്ങൾ പ്രവചിക്കുന്നതിനുള്ള ഒരു പുതിയ സാങ്കേതികവിദ്യ വികസിപ്പിച്ചെടുത്തിരിക്കുന്നു. ഇത് രോഗങ്ങൾ ആദ്യ ഘട്ടത്തിൽ തന്നെ കണ്ടെത്താൻ സഹായിക്കും.,3,sarvam
സോളാർ പാനലുകളുടെ കാര്യക്ഷമത 30% വരെ വർദ്ധിപ്പിക്കുന്ന ഒരു പുതിയ സാങ്കേതികവിദ്യ വികസിപ്പിച്ചെടുത്തിരിക്കുന്നു. ഇത് പുനരുപയോഗ ഊർജ്ജ മേഖലയിൽ വൻ വിപ്ലവം സൃഷ്ടിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,3,sarvam
5G നെറ്റ്വർക്ക് സേവനങ്ങളും വേഗതയും വർദ്ധിപ്പിക്കുന്നതിനായി പുതിയ സാങ്കേതികവിദ്യകൾ നടപ്പിലാക്കി. ഇന്റർനെറ്റ് സ്പീഡ് ഇരട്ടിയാകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,3,sarvam
സൈബർ ആക്രമണങ്ങളെ തടയുന്നതിന് പുതിയ സുരക്ഷാ പ്രോട്ടോക്കോൾ വികസിപ്പിച്ചെടുത്തിരിക്കുന്നു. ഇത് ഡാറ്റാ സുരക്ഷയെ വൻതോതിൽ മെച്ചപ്പെടുത്തുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,3,sarvam
"ആദ്യ പരിശോധനയിൽ ഫിസിക്കൽ പ്രൊഡക്ഷൻ, സേവന മേഖലകളുടെ മികച്ച പ്രകടനം കാരണം ഇന്ത്യയുടെ GDP വളർച്ച 7.2% ആയി.",2,sarvam
ഗ്ലോബൽ മാർക്കറ്റ് സ്ഥിരതയും ക്രൂഡ് വിലയിലെ കുറവും ചേർന്ന് സെൻസെക്സ് 2% ഉയർന്നു. നിക്ഷേപകർ ആശാവാദം പ്രകടിപ്പിക്കുന്നു.,2,sarvam
ആമസോൺ ഇന്ത്യയിൽ തമിഴ്നാട്ടിൽ പുതിയ ലോജിസ്റ്റിക്സ് സെന്റർ സ്ഥാപിക്കാൻ പോകുന്നു. ഇത് ജോലി അവസരങ്ങൾ വർദ്ധിപ്പിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,2,sarvam
യുഎസ് ഫെഡറൽ റിസർവ് പലിശ നിരക്ക് മാറ്റമില്ലെന്ന് പ്രഖ്യാപിച്ചു. ഇത് ആഗോള സാമ്പത്തിക സ്ഥിരതയെ സൂചിപ്പിക്കുന്നു.,2,sarvam
ഓൺലൈൻ ഷോപ്പിംഗ് ഇപ്പോൾ ഇന്ത്യയിൽ വൻതോതിൽ വളരുകയാണ്. ഗ്രാമീണ മേഖലകളിലും ഡിജിറ്റൽ പേയ്മെന്റ് സൗകര്യം വ്യാപകമാകുന്നു.,2,sarvam
ഇൻഫോസിസ് ഷെയർ വില ഇന്ന് 10% ഉയർന്നു.  IT മേഖലയിൽ നല്ല പ്രകടനം കാരണമാണ് ഇത്.,2,sarvam
ഗൾഫ് രാജ്യങ്ങളിൽ നിന്നുള്ള നിക്ഷേപകർ കേരളത്തിന്റെ സാമ്പത്തിക വളർച്ചയിൽ താൽപ്പര്യം കാണിക്കുന്നു. പുതിയ നിക്ഷേപ പദ്ധതികൾ തുടങ്ങുന്നു.,2,sarvam
കൊച്ചിയിൽ ഒരു പുതിയ ബിസിനസ് ഹബ് തുറക്കാൻ തയ്യാറെടുപ്പുകൾ പൂർത്തിയായി.  ചെറുകിട വ്യവസായങ്ങൾക്ക് ഇത് വലിയ സഹായമാകും.,2,sarvam
ചെറുകിട വ്യവസായങ്ങൾക്ക് സർക്കാർ വായ്പാ സൗകര്യങ്ങൾ വർദ്ധിപ്പിച്ചു. പലിശ നിരക്കിൽ കിഴിവ് നൽകും.,2,sarvam
"പുതിയ സുരക്ഷാ പാച്ചുകൾ ഉൾപ്പെടുത്തിയ സ്മാർട്ട്ഫോൺ സോഫ്റ്റ്വെയർ അപ്ഡേറ്റ് പുറത്തിറക്കി. ഇത് ഡാറ്റാ ചോര്ച്ച, ഹാക്കിംഗ് എന്നിവയിൽ നിന്ന് ഉപയോക്താക്കളെ സംരക്ഷിക്കും. എല്ലാ ഉപയോക്താക്കളും ഉടൻ തന്നെ ഈ അപ്ഡേറ്റ് ഇൻസ്റ്റാൾ ചെയ്യാൻ ശുപാർശ ചെയ്യുന്നു.",3,sarvam
"5G സേവനങ്ങൾ കൂടുതൽ മെച്ചപ്പെടുത്തുന്നതിനായി ഇന്ത്യയിൽ നൂറുകണക്കിന് 5G ടവറുകൾ സ്ഥാപിച്ചു. ഇതിനോടെ, ഹൈ-സ്പീഡ് ഇന്റർനെറ്റ് ഉപഭോക്താക്കൾക്ക് ലഭ്യമാകും. ട്രാഫിക്, ആരോഗ്യമേഖല തുടങ്ങിയവയിൽ ഇത് വലിയ മാറ്റങ്ങൾ കൊണ്ടുവരുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",3,sarvam
"വർച്വൽ റിയാലിറ്റി, ഓഗ്മെന്റഡ് റിയാലിറ്റി സാങ്കേതികവിദ്യകൾ ഉപയോഗിച്ച് മെറ്റാവേഴ്സ് ഭാവിയിൽ വ്യാപകമാകുമെന്ന് വിദഗ്ധർ പ്രവചിക്കുന്നു. ജോലി, വിദ്യാഭ്യാസം, സാമൂഹിക ഇടപെടലുകൾ എന്നിവയിൽ ഇത് വിപ്ലവം സൃഷ്ടിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",3,sarvam
"കൃഷി മേഖലയിൽ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് (AI) ഉപയോഗിച്ച് ഫസലിന്റെ ഉൽപാദനം വർദ്ധിപ്പിക്കാനുള്ള പദ്ധതികൾ തയ്യാറാക്കിയിട്ടുണ്ട്. മണ്ണിന്റെ ഗുണനിലവാരം, കാലാവസ്ഥ, ഫസലിന്റെ ആരോഗ്യം തുടങ്ങിയവ AI ഉപയോഗിച്ച് നിരീക്ഷിക്കാൻ കഴിയും.",3,sarvam
"ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ് സാങ്കേതികവിദ്യയിൽ വൻതോതിലുള്ള പുരോഗതി കൈവരിച്ചു. ഇത് പരമ്പരാഗത കമ്പ്യൂട്ടറുകളെ അപേക്ഷിച്ച് സങ്കീർണ്ണമായ പ്രശ്നങ്ങൾ വേഗത്തിൽ പരിഹരിക്കാൻ സഹായിക്കും. ഇതിന്റെ പ്രയോഗങ്ങൾ വൈദ്യശാസ്ത്രം, കാലാവസ്ഥാ പ്രവചനം തുടങ്ങിയ മേഖലകളിൽ വ്യാപകമാകും.",3,sarvam
"സ്റ്റാർട്ടപ്പ് സംസ്കാരം പിന്തുണയ്ക്കുന്നതിനായി കേരള സർക്കാർ പുതിയ നയങ്ങൾ പ്രഖ്യാപിച്ചു. ടാക്സ് ഇളവുകൾ, ഫണ്ടിംഗ് സഹായം, ഇൻഫ്രാസ്ട്രക്ചർ സൗകര്യങ്ങൾ എന്നിവ ഇതിൽ ഉൾപ്പെടുന്നു. ഇത് യുവതലമുറയെ പ്രോത്സാഹിപ്പിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",2,sarvam
"നിക്ഷേപകരുടെ വിശ്വാസം വർദ്ധിപ്പിച്ചതോടെ സെൻസെക്സ്, നിഫ്റ്റി എന്നിവ പുതിയ ഉയർന്ന നിലയിലെത്തി. ഗ്ലോബൽ സാമ്പത്തിക സ്ഥിരതയാണ് ഇതിന് കാരണം.",2,sarvam
ഡിജിറ്റൽ പ്ലാറ്റ്‌ഫോമുകളിലൂടെയുള്ള വിനിയോഗം സുരക്ഷിതമാക്കാൻ സർക്കാർ പുതിയ നിയമങ്ങൾ അവതരിപ്പിച്ചു. ഉപഭോക്താക്കളുടെ സുരക്ഷ ഉറപ്പാക്കാൻ ലക്ഷ്യമിടുന്ന ഈ നിയമങ്ങൾ വേഗം നടപ്പാക്കും.,2,sarvam
