text,label,model
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തതായി ഒരു പുതിയ ചിത്രത്തിൽ അഭിനയിക്കുന്നു. ഈ ചിത്രം സംവിധാനം ചെയ്യുന്നത് ജീവൻ എന്ന യുവ സംവിധായകനാണ്. ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് തിരുവനന്തപുരത്ത് ആരംഭിച്ചു. ഇതിൽ നിവേദയോടൊപ്പം ഫഹദ് ഫാസിലും പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കും എന്നാണ് വാർത്ത.,0,deepseek
"തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി റോഹിത് ശർമ്മയെ നിയമിച്ചു. ബി.സി.സി.ഐ ഇന്ന് നടത്തിയ പത്രസമ്മേളനത്തിൽ ഈ തീരുമാനം അറിയിച്ചു. ടി20, വൺഡേ ഫോർമാറ്റുകളിൽ മുൻനിര യുവാവായ ഹാർദിക് പാണ്ഡ്യയെ ഉപകപ്താനാക്കിയിട്ടുണ്ട്. വിശ്വകപ്പിന് മുൻപുള്ള ഈ മാറ്റം ടീമിന് പുതിയ ഊർജ്ജം നൽകുമെന്നാണ് പ്രതീക്ഷിക്കുന്നത്.",1,deepseek
കൊച്ചിയിലെ ആദ്യത്തെ ഐഎസ്ഒ സർട്ടിഫൈഡ് ഹരിത ഹൈഡ്രജൻ പ്ലാന്റിന് കേരള സർക്കാർ അനുമതി നൽകി. രാജ്യത്തെ ഊർജ മാപുനാമായി മാറാനുള്ള ഗതി മാറ്റം വരുത്തുന്ന ഈ പദ്ധതിക്ക് 250 കോടി രൂപ മുതൽമുടക്ക് കണക്കാക്കുന്നു. ഇത് 50 നേരിട്ടുള്ള തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,2,deepseek
ഇന്ത്യൻ ക്രിക്കറ്റ് ടീം ടി20 ലോകകപ്പിൽ ചാമ്പ്യൻസായി. ഫൈനൽ മത്സരത്തിൽ ദക്ഷിണാഫ്രിക്കയെ ഏഴ് റൺസിന് തോൽപ്പിച്ച് ടീം ഇന്ത്യ വിജയം നേടി. വിർത്ത്കോളി പന്തറായിരത്തിലധികം റൺസ് നേടിയതോടൊപ്പം ജസ്പ്രീത് ബുംറാഹ് അവസാന ഓവറിൽ നിർണായക വിക്കറ്റുകൾ എടുത്തു. ഇതോടെ 11 വർഷത്തിന് ശേഷം ഇന്ത്യക്ക് ലോകകപ്പ് വീണ്ടും കരസ്ഥമായി.,1,deepseek
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം പ്രഖ്യാപിച്ചു. 'മഹാരാജ' എന്ന ഈ ചിത്രത്തിൽ മമ്മൂട്ടി വീണ്ടും നായകനാകും. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങും എന്ന് ലിജോ സോഷ്യൽ മീഡിയയിൽ സ്ഥിരീകരിച്ചു. ഈ ചിത്രത്തിന്റെ പ്രതീക്ഷയോടെ ആരാധകർ ആവേശത്തിലാണ്.,0,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് മുംബൈ ഇന്ത്യൻസിനെ 25 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡിന്റെ അർദ്ധശതകവും ഡീപക് ചാഹറിന്റെ മൂന്ന് വിക്കറ്റുമായിരുന്നു മത്സരത്തിലെ നിർണായകം. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റ് പോയിന്റ് പട്ടികയിൽ മുകളിലേക്ക് ഉയർന്നു.,1,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥാൻ റോയൽസിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. റുതുരാജ് ഗായ്ക്വാഡ് 101 റൺസ് നേടിയതോടെ ചെന്നൈ 189 റൺസ് നേടി. ബൗളിംഗിൽ റവീന്ദ്ര ജadeജ അമ്പത് വിക്കറ്റുകൾ നേടി ചരിത്രം സൃഷ്ടിച്ചു. ഈ വിജയത്തോടെ ചെന്നൈ പ്ലേഓഫിൽ സ്ഥാനം ഉറപ്പാക്കി.,1,deepseek
കൊച്ചിയിലെ ആദ്യത്തെ ഐഎസ്ഒ സർട്ടിഫൈഡ് ഗ്രീൻ ഹൈഡ്രജൻ പ്ലാന്റിന് കേരള സർക്കാർ അനുമതി നൽകി. രണ്ടായിരം കോടി രൂപ മുതൽമുടക്കിലുള്ള ഈ പദ്ധതി നടപ്പാക്കുന്നത് ഹൈഡ്രജൻ എനർജി ലാബ്സ് ആണ്. ഇത് സംസ്ഥാനത്തേക്ക് വൻനിക്ഷേപം ആകർഷിക്കുകയും ശുദ്ധവായു ലക്ഷ്യങ്ങൾക്ക് വേഗം കൂട്ടുകയും ചെയ്യും.,2,deepseek
"ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'രാഷ്ട്രപതി ഭവനത്തിൽ' എത്തി. ഐഐടി മദ്രാസിൽ നിന്നാണ് ഈ റോബോട്ട് വികസിപ്പിച്ചെടുത്തത്. 'ഇരു' എന്നാണ് റോബോട്ടിന് നാമകരണം ചെയ്തിരിക്കുന്നത്, അത് ഇന്ത്യയുടെ ഭാവി സാങ്കേതികവിദ്യയുടെ പുതിയ പാത തുറക്കുമെന്ന് വിദഗ്ധർ പ്രതീക്ഷിക്കുന്നു.",3,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് മുംബൈ ഇന്ത്യൻസിനെ 20 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡിന്റെ അർദ്ധശതകവും ഡിപ്പി കോണ്വേയുടെ മൂന്ന് വിക്കറ്റുകളും മത്സരത്തിൽ നിർണായകമായിരുന്നു. ഈ വിജയത്തോടെ ചെന്നൈ ടേബിളിൽ രണ്ടാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി ബിസിസിഐ ഹാർദിക് പാണ്ഡ്യയെ നിയമിച്ചു. ടി20 ലോകകപ്പിന് ശേഷം റോഹിത് ശർമ്മ തന്റെ പദവി രാജിവച്ചതോടെയാണ് ഈ തീരുമാനം. പാണ്ഡ്യയുടെ നേതൃത്വത്തിൽ ഓസ്ട്രേലിയയ്ക്കെതിരായ അടുത്ത സീരീസിൽ നിന്നാണ് പുതിയ യുഗം ആരംഭിക്കുന്നത്.,1,deepseek
ഇന്ത്യയിലെ ഏറ്റവും വലിയ ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് സമ്മിറ്റ് ഇന്ന് കൊച്ചിയിൽ ആരംഭിച്ചു. ആഗോള തലത്തിലുള്ള സ്പീക്കർമാർ എഐയുടെ ഭാവിയെക്കുറിച്ചും ഇതിന്റെ വ്യവസായ ആപ്ലിക്കേഷനുകളെക്കുറിച്ചും ചർച്ച ചെയ്യും. ഈ മൂന്ന് ദിവസത്തെ ഇവന്റിൽ 50-ലധികം സ്റ്റാർട്ടപ്പുകൾ അവരുടെ നൂതന ഉൽപ്പന്നങ്ങൾ പ്രദർശിപ്പിക്കും.,3,deepseek
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ജൂബിലി ഹിറ്റായ 'ഭരതം' ചിത്രത്തിന്റെ തുടർചിത്രം ഔദ്യോഗികമായി പ്രഖ്യാപിച്ചു. ദിലീപ്, നിമിഷ സാജൻ എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളിൽ തിരിച്ചെത്തും. യൂണിവേഴ്സൽ സ്റ്റുഡിയോയുടെ ബാനറിൽ ചിത്രം നിർമ്മിക്കുമെന്നും സംവിധായകൻ ജിതു ജേക്കബ് തന്നെ ഈ ചിത്രവും സംവിധാനം ചെയ്യുമെന്നും അറിയിച്ചു.",0,deepseek
"പ്രശസ്ത സംവിധായിക ഗൗതം വാസുദേവ് മേനോൻറെ പുതിയ ചിത്രം 'എന്റെ മകൻ' ഈ വർഷാവസാനം റിലീസ് ചെയ്യും. മുഖ്യ വേഷങ്ങളിൽ ഫഹദ് ഫാസിൽ, നസ്ലിയ അഗ്വാൻ എന്നിവർ അഭിനയിക്കുന്ന ഈ ചിത്രം ഒരു കുടുംബബന്ധത്തെ ചുറ്റിപ്പറ്റിയുള്ളതാണ്. ചിത്രത്തിന്റെ ഔദ്യോഗിക ട്രെയിലർ അടുത്ത വാരാന്ത്യം പുറത്തിറങ്ങും.",0,deepseek
"കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥാൻ റോയൽസിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. രുതുരാജ്‌ ഗായ്ക്‌വാഡ് 101 റൺസ് നേടി മികച്ച പ്രകടനം നടത്തിയപ്പോൾ, രവീന്ദ്ര ജadeja 3 വിക്കറ്റ് എടുത്തു. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റ് പോയിന്റ് പട്ടികയിൽ മുകളിലേക്ക് ഉയർന്നു.",1,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ബ്ലോക്ക്ബസ്റ്റർ ചിത്രമായ 'അയല' ചിത്രത്തിന്റെ തുടർചിത്രം അടുത്ത വർഷം റിലീസ് ചെയ്യും എന്ന് ഡയറക്ടർ ജിതു ജോക്കിം പ്രഖ്യാപിച്ചു. പൃഥ്വിരാജ് സുലൈമാനായുള്ള കഥാപാത്രം തന്നെ തുടരുമെന്നും അറിയിച്ചു. ചിത്രീകരണം ഇടനാഴിയിൽ തുടങ്ങുമെന്ന് പ്രതീക്ഷിക്കുന്നു.,0,deepseek
കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ 'ഗ്രാൻഡ് മാള്' തുടങ്ങുന്നു. കോഴിക്കോട് നഗരത്തിനടുത്തുള്ള ഈ പുതിയ കേന്ദ്രം 200-ലധികം ബ്രാന്റഡ് കടകളുമായി തുറക്കും. ഇത് 500-ലധികം തൊഴിലവസരങ്ങൾ സൃഷ്ടിക്കുമെന്ന് മാനേജിംഗ് ഡയറക്ടർ ശ്രീ. രാജീവ് മേനോൻ അറിയിച്ചു. ഈ വർഷം നവംബറിൽ ഇത് ഔദ്യോഗികമായി ഉദ്ഘാടനം ചെയ്യപ്പെടും.,2,deepseek
"മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടനായ മമ്മൂട്ടി, തന്റെ അടുത്ത പ്രോജക്ടായ 'വാഴുന്നോർ' എന്ന ചിത്രത്തിനായി ചിത്രീകരണം ആരംഭിച്ചു. ബിജു മേനോൻ സംവിധാനം ചെയ്യുന്ന ഈ ചിത്രത്തിൽ നെടുമുടി വേണുവിനൊപ്പം മമ്മൂട്ടി പ്രധാന കഥാപാത്രത്തെ അവതരിപ്പിക്കും. ഈ ചിത്രത്തിന്റെ ഔദ്യോഗിക ടീസർ ഇന്ന് രാവിലെ സോഷ്യൽ മീഡിയ പ്ലാറ്റ്ഫോമുകളിലൂടെ റിലീസ് ചെയ്തു.",0,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് മുംബൈ ഇന്ത്യൻസിനെ 20 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡിന്റെ അർദ്ധശതകവും രവീന്ദ്ര ജadeജയുടെ മൂന്ന് വിക്കറ്റുകളും മത്സരത്തിൽ നിർണായകമായിരുന്നു. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റിലെ മുൻനിര സ്ഥാനങ്ങളിലേക്ക് തിരിച്ചുവന്നു.,1,deepseek
"മലയാള സിനിമയുടെ പ്രിയപ്പെട്ട നടനായ ദുൽഖർ സൽമാനിന്റെ അടുത്ത സിനിമ 'ലക്കി ഭാസ്കർ' ഈ വർഷം ഓണത്തിന് റിലീസ് ചെയ്യും എന്ന് സംവിധായകൻ അലക്സ് ജോസഫ് വ്യക്തമാക്കി. ഈ ഫാമിലി എന്റർടെയ്‌നർ മൂവിയിൽ ദുൽഖർ ഒരു യുവാവിന്റെ വേഷത്തിൽ എത്തുന്നു. ശ്രീലേഖ മേനോൻ, ജഗദീഷ്, ജോജു ജോർജ്ജ് എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്നു.",0,deepseek
കൊച്ചിയിലെ ജവഹർലാൽ നെഹ്രു സ്റ്റേഡിയത്തിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ രാജസ്ഥൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. സഞ്ജു സാംസന്റെ അർദ്ധശതകവും യുസഫ് പത്താന്റെ പിന്നോക്കം വീണ്ടെടുത്ത പകുതി ശതകവും ടീമിന് വിജയം നേടിക്കൊടുത്തു. ഈ വിജയത്തോടെ റോയൽസ് പോയിന്റ് പട്ടികയിൽ മൂന്നാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'രാഷ്ട്രപതി ഡ്രോൺ' ഇന്ന് പ്രദർശനത്തിനെത്തി. ഐഐടി മദ്രാസിൽ നടന്ന ടെക് ഉത്സവത്തിൽ ഈ റോബോട്ട് വിദ്യാർത്ഥികൾക്ക് മുന്നിൽ സംസാരിക്കുകയും നൃത്തം ചെയ്യുകയും ചെയ്തു. കൃത്രിമ ബുദ്ധിയുടെ സഹായത്തോടെ സങ്കീർണ്ണമായ ചുമതലകൾ നിറവേറ്റാൻ ഇതിന് സാധിക്കും എന്ന് സംവിധായകർ പറഞ്ഞു.,3,deepseek
തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി എം.എസ്. ധോണിയെ നിയമിച്ചു. ബി.സി.സി.ഐ അധ്യക്ഷൻ ജയ് ഷാ ഇന്ന് ഇത് പ്രഖ്യാപിച്ചു. അടുത്ത ടി-20 ലോകകപ്പിന് മുമ്പുള്ള ഈ തീരുമാനം വലിയ ചർച്ചയായി മാറിയിരിക്കുന്നു. ധോണി 15 വർഷങ്ങൾക്ക് ശേഷം വീണ്ടും ടീം ഭാരവാഹിയാകും.,1,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ രാജസ്ഥാൻ റോയൽസ് ചെന്നൈ സൂപ്പർ കിംഗ്സിനെ 5 വിക്കറ്റിന് പരാജയപ്പെടുത്തി. രാജസ്ഥാനിന്റെ നായകൻ സൻജു സാംസൺ 50 റൺസ് നേടിയതോടൊപ്പം യുവ ബൗളർ നവദീപ് സൈനി 3 വിക്കറ്റ് എടുത്തു. ഈ വിജയത്തോടെ ടീം പോയിന്റ് പട്ടികയിൽ രണ്ടാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
"മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിമിഷ സാജൻ അടുത്തതായി ഒരു പുതിയ ചിത്രത്തിലൂടെ തിരിച്ചെത്തുന്നു. 'മഴവിൽ മനസ്സ്' എന്ന ഈ ചിത്രം റജിസ്റ്റർ ശങ്കർ സംവിധാനം ചെയ്യുന്നു, ഇതിൽ നിമിഷയുമായി ജോഡിയായി നടിക്കുന്നത് ഫഹദ് ഫാസിലാണ്. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങും എന്ന് നിർമ്മാതാക്കൾ പറഞ്ഞു. ഇത് ഒരു റൊമാന്റിക് ഡ്രാമ ആയിരിക്കുമെന്നാണ് പ്രതീക്ഷിക്കുന്നത്.",0,deepseek
"കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ ലുലു ഗ്രൂപ്പ്, തമിഴ്നാട്ടിലെ കോയമ്പത്തൂരിൽ പുതിയ മാള നിർമ്മിക്കാൻ തീരുമാനിച്ചു. 500 കോടി രൂപയുടെ ഈ പ്രോജക്റ്റ് അടുത്ത മൂന്ന് വർഷത്തിനുള്ളിൽ പൂർത്തിയാക്കാനാണ് ലക്ഷ്യം. ഇത് ഏകദേശം 2000 പേർക്ക് തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കും എന്ന് കമ്പനി പ്രഖ്യാപിച്ചു.",2,deepseek
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രത്തിന് തയ്യാറെടുപ്പ് ആരംഭിച്ചു. ഈ ചിത്രത്തിൽ പൃഥ്വിരാജ് സുകുമാരൻ മുഖ്യ വേഷത്തിൽ എത്തും എന്നാണ് വാർത്ത. ചിത്രീകരണം അടുത്ത വർഷം ആരംഭിക്കുമെന്നും റിപ്പോർട്ടുകൾ സൂചിപ്പിക്കുന്നു. ഈ സംയോജനം ചലച്ചിത്രരസികരിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുന്നു.,0,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ സംഭവം: പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി ചിത്രത്തിന് ശേഷം ഒരു പുതിയ ചിത്രം അണിയറയിലേക്കെത്തുകയാണ്. നായകനായി ഫഹദ് ഫാസിലും നായികയായി നസ്രിയ നസീമും അഭിനയിക്കുന്ന ഈ ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് അടുത്ത മാസം തുടങ്ങും. ഇത് ഒരു ആക്ഷൻ-ഡ്രാമ ചിത്രമായിരിക്കുമെന്നാണ് റിപ്പോർട്ടുകൾ.,0,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ സ്പേസ് മിഷൻ 'ഗഗന്യാൻ' 2025-ല്‍ വിക്ഷേപിക്കാന്‍ ഇസ്രോ തയ്യാറെടുപ്പുകള്‍ തുടരുന്നു. ഈ ചരിത്രപ്രധാനമായ മനുഷ്യരെ ബഹിരാകാശത്തേക്ക് കൊണ്ടുപോകുന്ന യാത്രയ്ക്കായി നാല് ബഹിദേശീയ വിമാനക്കാരെ തിരഞ്ഞെടുത്തു. അവര്‍ റഷ്യയിലെ ഗഗാരിൻ സെന്ററില്‍ പരിശീലനം നടത്തുകയാണ്. ഈ പദ്ധതി ഇന്ത്യയുടെ വളരെ വലിയ സാങ്കേതിക നേട്ടമാകും.,3,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ദിവസം രണ്ട് കൊണ്ട് 100 കോടി ക്ലബ്ബിൽ ചേർന്ന് 'വൃഷഭം'. മോഹൻലാൽ നായകനായ ഈ സിനിമ തിയേറ്ററുകളിൽ തുടർച്ചയായ ഹൗസ്ഫുൾ ഷോ നൽകി വരുന്നു. സംവിധായക് ജിത്തു ജോസഫിന്റെ ഈ സിനിമ വിമർശകരുടെയും പ്രേക്ഷകരുടെയും പ്രശംസ നേടിയിട്ടുണ്ട്.,0,deepseek
"കേരളത്തിലെ ഏറ്റവും വലിയ ഷോപ്പിംഗ് മാളായ ലുലു ഗ്രൂപ്പ്, അടുത്ത വർഷം തമിഴ്നാട്ടിലെ കോയമ്പത്തൂരിൽ പുതിയ മാള തുറക്കും എന്ന് പ്രഖ്യാപിച്ചു. 500 കോടി രൂപ മുതൽമുടക്കിലുള്ള ഈ പദ്ധതി 2026-ലെയ്ക്ക് പൂർത്തിയാകുമെന്ന് കമ്പനി പ്രസ്താവനയിൽ സൂചിപ്പിച്ചു. ഇത് പ്രദേശത്തെ ഏകദേശം 1500 തൊഴിലവസരങ്ങൾ സൃഷ്ടിക്കും.",2,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ സ്വദേശീയ ആപ്പിൾ സ്റ്റോർ ഓപ്പൺ കീബോർഡ് ബാംഗ്ലൂരിൽ തുറന്നു. ഈ പുതിയ സ്റ്റോർ ഉപഭോക്താക്കൾക്ക് ആപ്പിളിന്റെ ഏറ്റവും പുതിയ ഉൽപ്പന്നങ്ങൾ പരീക്ഷിക്കാനും വാങ്ങാനും അവസരമൊരുക്കുന്നു. ഇത് രാജ്യത്തെ സാങ്കേതിക വിപണിയിലെ വളർച്ചയുടെ അടയാളമാണ്.,3,deepseek
പ്രശസ്ത സംവിധായിക ഗൗരി ശിന്ദെയുടെ പുതിയ ചിത്രം 'മിന്നൽ' ഈ വർഷാവസാനം റിലീസ് ചെയ്യും. മലയാളത്തിലെ ഒരു പ്രമുഖ നടനുമായി ചേർന്നാണ് ഈ ഹിന്ദി ചിത്രം നിർമ്മിക്കുന്നതെന്ന് ഉത്പാദകർ വ്യക്തമാക്കി. ഇത് ഒരു റോമാന്റിക് ഡ്രാമ ആയിരിക്കുമെന്നാണ് പ്രതീക്ഷിക്കപ്പെടുന്നത്.,0,deepseek
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ജീവിതത്തിലെ ആദ്യ ചിത്രമായ 'മിന്നാരം' ചിത്രീകരണം ആരംഭിച്ചു. ഈ ചിത്രത്തിൽ പ്രശാന്ത് നായർ നായകനായി അരങ്ങേറുന്നു. യുവതിയെന്ന നിലയിൽ കനികാ സെൻഗുപ്തയും പ്രധാന കഥാപാത്രത്തിൽ അഭിനയിക്കുന്നു. ചിത്രം ജനുവരി മാസത്തിൽ തിയേറ്ററുകളിൽ എത്തും എന്നാണ് പ്രൊഡ്യൂസർമാർ പറയുന്നത്.,0,deepseek
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തതായി ഒരു പുതിയ ചിത്രത്തിൽ അരങ്ങേറുന്നു. 'മാനസപുത്രി' എന്ന ഈ ചിത്രം ശ്രീനാഥ് വാസന്ത് സംവിധാനം ചെയ്യുന്നു. പ്രേക്ഷകർക്കിടയിൽ വളരെയധികം പ്രതീക്ഷയുണർത്തിയ ഈ ചിത്രം അടുത്ത മാസം തിയേറ്ററുകളിൽ എത്തും. ഇത് ഒരു കുടുംബാനുഭവമാകുമെന്നാണ് നിർമാതാക്കൾ പറയുന്നത്.,0,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ ഹ്യൂമനോയിഡ് റോബോട്ട് 'രാഷ്ട്രിയ ബോട്ട്' ഔദ്യോഗികമായി പ്രദർശനത്തിനെത്തി. ഐഐടി ബോംബെയിലെ എഞ്ചിനീയറിംഗ് വിദ്യാർത്ഥികൾ സൃഷ്ടിച്ച ഈ റോബോട്ടിന് മലയാളം ഉൾപ്പെടെയുള്ള  ഇന്ത്യൻ ഭാഷകൾ സംസാരിക്കാനും മനുഷ്യരുമായി സംവദിക്കാനും കഴിയും. ഇത് രാജ്യത്തെ ടെക് സംരംഭണ മേഖലയിലെ വലിയ നേട്ടമായി കണക്കാക്കപ്പെടുന്നു.,3,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥാൻ റോയൽസിനെ 35 റൺ നേട്ടത്തിൽ തോൽപ്പിച്ചു. രുതുരാജ് ഗായ്ക്വാഡ് 85 റൺസും രവിചന്ദ്രൻ അശ്വിൻ മൂന്ന് വിക്കറ്റുകളും നേടി മത്സരത്തിലെ നായകനായി. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റ് പോയിന്റ് പട്ടികയിൽ മുകളിലേക്ക് ഉയർന്നു.,1,deepseek
ഇന്ത്യയിലെ ആദ്യത്തെ സ്പേസ് ടൂറിസം മിഷനായ 'ഗഗന്യാൻ' 2025-ല്‍ വിക്ഷേപിക്കും എന്ന് ഇസ്‌റോ അറിയിച്ചു. ഈ ചരിത്രപ്രധാനമായ യാത്രയില്‍ മൂന്ന് ബഹിരാകാശ സഞ്ചാരികള്‍ പങ്കെടുക്കും. ഈ മിഷന്‍ ഇന്ത്യയുടെ ബഹിരാകാശ സാങ്കേതിക വിദ്യയിലെ പ്രധാന നാഴികക്കല്ലാകുമെന്ന് ചുമതലക്കാര്‍ പറയുന്നു.,3,deepseek
"തിരുവനന്തപുരം: ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ പുതിയ കപ്താനായി ബിസിസിഐ യുവ താരം ശുഭമൻ ഗില്ലിനെ നിയമിച്ചു. മുൻകാല കപ്താനായ വിരാട് കോഹ്ലിയുടെ സ്ഥാനത്തേക്കാണ് ഈ നിയമനം. 22 വയസ്സുള്ള ഗിൽ, ഓസ്ട്രേലിയയ്ക്കെതിരായ അടുത്ത സീരീസിൽ നായകത്വം ഏറ്റെടുക്കും. ബിസിസിഐ പ്രസിഡന്റ് ഈ തീരുമാനം ടീമിന്റെ ഭാവി കാഴ്ചപ്പാടുമായി ബന്ധപ്പെട്ടതാണെന്ന് പറഞ്ഞു.",1,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് രാജസ്ഥൻ റോയൽസിനെ 35 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായിക്വാഡ് 98 റൺസ് നേടി മാന്യമായ ഒരു ഇന്നിംഗ്സ് കെട്ടിപ്പടുത്തു. ഈ വിജയത്തോടെ ചെന്നൈ ടൂർണമെന്റിലെ മുൻനിര സ്ഥാനങ്ങളിലേക്ക് തിരിച്ചുവന്നു.,1,deepseek
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തതായി ഒരു പുതിയ ചിത്രത്തിലേക്ക് ഒപ്പിട്ടു. ഈ ചിത്രം സംവിധാനം ചെയ്യുന്നത് യുവ സംവിധായകൻ അർജുൻ രാമുണ്ണി ആണ്. ഇത് ഒരു റൊമാന്റിക് ഡ്രാമ ആയിരിക്കുമെന്നാണ് റിപ്പോർട്ടുകൾ. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങും.,0,deepseek
കൊച്ചിയിൽ നടന്ന ഐപിഎൽ മത്സരത്തിൽ ചെന്നൈ സൂപ്പർ കിംഗ്സ് മുംബൈ ഇന്ത്യൻസിനെ 45 റൺസിന് പരാജയപ്പെടുത്തി. രുതുരാജ് ഗായ്ക്വാഡിന്റെ നായകത്വത്തിൽ ചെന്നൈ ടീം മികച്ച പ്രകടനം നടത്തി. വിരാട് കോഹ്ലിയുടെ അർദ്ധശതകം പോലും മുംബൈയുടെ തോൽവി തടയാൻ പര്യാപ്തമായിരുന്നില്ല. ഈ വിജയത്തോടെ ചെന്നൈ ടീം പോയിന്റ് പട്ടികയിൽ രണ്ടാം സ്ഥാനത്തേക്ക് ഉയർന്നു.,1,deepseek
